lecture_number,lecture_title,original_pptx,slide_number,possible_slide_title,visible_text
8,Transformer,8 -Transformer.pptx,21,Self-Attention: From Scores to Weights,"Self-Attention: From Scores to Weights
Query
(Q): what the current token is looking for
Key
(K): how each token can be matched
Value
(V): the information contributed by each token
21
Step 1: Compute similarity scores between the query and all keys
Step 2: Apply
softmax
to convert the scores into attention weights
Step 3: Take the weighted sum of the values"
8,Transformer,8 -Transformer.pptx,22,22,"22
Without scaling, dot products grow with dimension, making
softmax
too sharp."
8,Transformer,8 -Transformer.pptx,23,𝑎,"𝑎
1
,1
𝑎
1
,
2
𝑎
1
,
3
𝑎
1
,
4
Softmax
over
𝛼
1
,1
,
𝛼
1
,2
,
𝛼
1
,3
,
𝛼
1
,4
𝑣
1
𝑘
1
𝑞
1
𝑣
2
𝑘
2
𝑞
2
𝑣
3
𝑘
3
𝑞
3
𝑣
4
𝑘
4
𝑞
4
𝑦
1
23
https://arxiv.org/abs/1706.03762"
8,Transformer,8 -Transformer.pptx,24,𝑎,"𝑎
2
,1
𝑎
2
,
2
𝑎
2
,
3
𝑎
2
,
4
Softmax
over
𝛼
2
,1
,
𝛼
2
,2
,
𝛼
2
,3
,
𝛼
2
,4
𝑣
1
𝑘
1
𝑞
1
𝑣
2
𝑘
2
𝑞
2
𝑣
3
𝑘
3
𝑞
3
𝑣
4
𝑘
4
𝑞
4
𝑦
1
24
𝑦
2
https://arxiv.org/abs/1706.03762"
8,Transformer,8 -Transformer.pptx,25,𝑣,"𝑣
1
𝑘
1
𝑞
1
𝑣
2
𝑘
2
𝑞
2
𝑣
3
𝑘
3
𝑞
3
𝑣
4
𝑘
4
𝑞
4
𝑦
1
25
𝑦
2
𝑦
3
https://arxiv.org/abs/1706.03762
𝑎
3
,1
𝑎
3
,
2
𝑎
3
,
3
𝑎
3
,
4
Softmax
over
𝛼
3
,1
,
𝛼
3
,2
,
𝛼
3
,3
,
𝛼
3
,4"
8,Transformer,8 -Transformer.pptx,26,26,"26
https://arxiv.org/abs/1706.03762
𝑣
1
𝑘
1
𝑞
1
𝛼
4
,1
𝛼
4
,2
𝛼
4
,3
𝛼
4
,4
𝑥
4
𝑥
3
𝑥
2
𝑥
1
𝑣
2
𝑘
2
𝑞
2
𝑣
3
𝑘
3
𝑞
3
𝑣
4
𝑘
4
𝑞
4
𝑦
1
𝑦
2
𝑦
3
𝑦
4
𝑎
4
,1
𝑎
4
,
2
𝑎
4
,
3
𝑎
4
,
4"
8,Transformer,8 -Transformer.pptx,27,27,"27
Scaled
Dot-Product Attention: Matrix Dimensions"
8,Transformer,8 -Transformer.pptx,28,Dot Product is a Similarity Score,"Dot Product is a Similarity Score
If two vectors are identical → Cosine similarity = 1.0
If two vectors are unrelated (perpendicular) → Cosine similarity = 0.0
If two vectors are opposite → Cosine similarity = -1.0
28
𝑎
𝑏
𝜃
Geometric interpretation of the dot product
In attention, the dot product between a query and a key measures how strongly they match."
8,Transformer,8 -Transformer.pptx,29,Self-Attention: Example,"Represents what a word is trying to understand.
Represents how each word describes itself.
compute similarity.
Dot product of Query ( 𝑄 ) and Key ( 𝐾 ) to determine how much each token should focus on others.
Step 1:
Apply
softmax
Step 2:
Converts the similarity scores into probabilities (weights).
29
Self-Attention: Example"
8,Transformer,8 -Transformer.pptx,30,Self-Attention: Example with Dimensions,"Represents the actual meaning that is passed forward
Compute similarity.
Dot product of Query ( 𝑄 ) and Key ( 𝐾 ) to determine how much each token should focus on others.
Step 1:
Apply
softmax
Step 2:
Converts the similarity scores into probabilities (weights).
Multiply by Value
Step 3:
Extracts relevant information based on attention weights.
30
Self-Attention: Example with Dimensions"
8,Transformer,8 -Transformer.pptx,31,"Self-Attention: Roles of Query, Key, and Value","Term
Meaning
Role in Self-Attention
Query (Q)
The search request
What information does this token need?
Key (K)
The available knowledge
How important is this token to others?
Value (V)
The actual content
What information is passed forward?
Physical Interpretation: Self-attention is like searching a knowledge base.
Query (Q): what information this token needs
Key (K): how this token can be matched
Value (V): the information this token contributes
31
Self-Attention: Roles of Query, Key, and Value"
8,Transformer,8 -Transformer.pptx,32,Attention Visualization,"Attention Visualization
https://jalammar.github.io/illustrated-transformer/
32
“The animal didn't cross the street because
it
was too tired”
when processing “it,” the model assigns more weight to “animal”
attention maps help visualize which earlier tokens most influence the current token
What does “it” in this sentence refer to?
Attention weights show which earlier tokens most influence the current token."
8,Transformer,8 -Transformer.pptx,33,Self-Attention: Why Positional Information Is Needed,"𝑤
1
Dog
𝑞
1
𝑘
1
𝑣
1
𝑤
2
bites
𝑞
2
𝑤
3
a
𝑤
𝑇
man
𝑘
𝑇
𝑞
𝑇
𝑣
𝑇
…
𝑞
1
𝑘
1
𝑣
1
𝑘
2
𝑞
2
𝑞
3
𝑣
2
𝑘
3
𝑣
3
𝑘
𝑇
𝑞
𝑇
𝑣
𝑇
…
self-attention
𝑘
2
𝑣
2
𝑘
3
𝑞
3
𝑣
3
s
el
f
-
att
e
n
tion
Self-attention
doesn’t know
the order
of
its
inputs.
33
Self-Attention: Why Positional Information Is Needed
Example:
“dog bites a man” vs
“man bites a dog”"
8,Transformer,8 -Transformer.pptx,34,Positional Encoding in the Transformer,"Positional Encoding in the Transformer
34
Next question: What makes a good positional encoding?
The Transformer sees each token through both what it is and where it is."
8,Transformer,8 -Transformer.pptx,35,Intuition for Positional Encoding,"Intuition for Positional Encoding
35
𝒙
𝑨
𝒙
𝑩
𝒌
𝑩
𝒒
𝑩
𝒗
𝑩
𝒌
𝑨
𝒒
𝑨
𝒗
𝑨
𝒑
𝒏
𝒑
𝒎
+
+
𝑎
Attention depends on both the
token embedding
, which encodes meaning, and the
positional encoding
, which encodes where the token appears."
8,Transformer,8 -Transformer.pptx,36,What makes a good positional encoding?,"What makes a good positional encoding?
A good positional encoding should preserve order information without depending on a fixed sequence length.
provide a
unique encoding
for each position
reflect
relative
position relationships
avoid depending on the
total sequence length
work for positions not seen during training
integrate naturally with
token embeddings
36
Self-attention
𝒙
A
𝒙
B
𝒙
C
𝒙
D
𝒐
D
𝒑
𝟏
𝒑
𝟐
𝒑
𝟑
𝒑
𝟒
+
+
+
+
The model now sees both what a word is and where it appears."
8,Transformer,8 -Transformer.pptx,37,Sinusoidal Positional Encoding: Basic Idea,"Sinusoidal Positional Encoding: Basic Idea
Each token position is represented by a deterministic vector built from sine and cosine functions at different frequencies.
37
https://arxiv.org/abs/1706.03762
……"
8,Transformer,8 -Transformer.pptx,38,Sinusoidal Positional Encoding: Results,"Sinusoidal Positional Encoding: Results
Each token position is represented by a deterministic vector built from sine and cosine functions at different frequencies.
38
Low-frequency dimensions capture coarse position; high-frequency dimensions capture fine position."
8,Transformer,8 -Transformer.pptx,39,Intuition for Sinusoidal Positional Encoding,"Intuition for Sinusoidal Positional Encoding
Different dimensions use sine and cosine waves with different frequencies, so each position gets a distinct pattern.
Nearby positions have similar encodings
Different frequencies capture both local and global position patterns
The encoding extends naturally to unseen positions
Sinusoidal encoding gives each position a unique, multi-scale signature.
39"
8,Transformer,8 -Transformer.pptx,40,Sinusoidal Positional Encoding: Visualization,"Sinusoidal Positional Encoding: Visualization
How Sinusoidal Encoding Represents Relative Position
Nearby positions have similar encodings
Different frequencies capture both small and large offsets
Relative distance is reflected in how the encoding changes across positions
Attention can use these patterns to reason about token order
Relative position is reflected by how the sinusoidal pattern changes from one token to the next.
40
Dimension
Position"
8,Transformer,8 -Transformer.pptx,41,Multi-Head Attention: Multiple Views of the Same Sequence,"http://jalammar.github.io/illustrated-transformer/
41
Multi-Head Attention: Multiple Views of the Same Sequence"
8,Transformer,8 -Transformer.pptx,42,Attention vs. Self-Attention,"Attention
: relates tokens in one sequence to tokens in another sequence
Self-attention
: relates tokens within the same sequence
In the original Transformer, the encoder and decoder use self-attention, and the decoder also uses encoder–decoder attention
Attention vs. Self-Attention
42"
8,Transformer,8 -Transformer.pptx,43,Cross-Attention: Another Example with Dimensions,"43
Cross-Attention: Another Example with Dimensions
Queries (Q) come from one sequence
Keys (K) and Values (V) come from another sequence
The output is a weighted combination of the values, based on query–key similarity
Cross-attention lets one sequence retrieve relevant information from another sequence.
W
V
W
K
W
Q
V
K
Q
Encoder vectors
Decoder vectors"
8,Transformer,8 -Transformer.pptx,44,Multi-Head Attention: Why Use Multiple Heads?,"44
Multi-Head Attention: Why Use Multiple Heads?
Head 1
Head 2
Head 3
A single attention head captures only one type of relationship at a time
Multiple heads allow the model to attend to different patterns in parallel
Different heads may focus on different tokens or different types of dependencies
Multiple heads provide multiple views of the same sequence."
8,Transformer,8 -Transformer.pptx,45,Multi-Head Attention: Concatenate and Project,"Multi-Head Attention: Concatenate and Project
Each head works in a lower-dimensional subspace.
45"
8,Transformer,8 -Transformer.pptx,46,Transformer: Summary,"Transformer: Summary
The Transformer models a sequence by combining content, context, and position.
46
input embeddings + positional encodings
→ Q/K/V projections
→ self-attention
→ multi-head combination
→ feed-forward layer
→ contextualized token representations."
8,Transformer,8 -Transformer.pptx,47,References,"Vaswani et al. Attention is all you need,
https://arxiv.org/abs/1706.03762
Abigail See’s lectures: http://web.stanford.edu/class/cs224n/index.html
Illustrated BERT:
http://jalammar.github.io/illustrated-bert/
Andrew Ng (Attention):
https://www.youtube.com/watch?v=quoGRI-1l0A
Illustrated Transformer:
https://jalammar.github.io/illustrated-transformer/
Google (Transformers):
https://ai.googleblog.com/2017/08/transformer-novel-neural-network.html
ELMo paper:
https://arxiv.org/pdf/1802.05365.pdf
Key recommended resource:
http://nlp.seas.harvard.edu/2018/04/03/attention.html
The Annotated Transformer by Sasha Rush
Jupyter
Notebook using
PyTorch
that explains everything!
The Illustrated Transformer:
http://jalammar.github.io/illustrated-transformer/
Attention visualizer:
https://github.com/jessevig/bertviz
47
References"
9,LLM,9 - LLM.pptx,1,"Large Language Models (LLM)
From Pre-Training to Alignment in Large-Scale Language Models","Large Language Models (LLM)
From Pre-Training to Alignment in Large-Scale Language Models
Yifeng Zhu
Electrical and Computer Engineering
University of Maine"
9,LLM,9 - LLM.pptx,2,How Large Language Models Work (Big Picture),"How Large Language Models Work (Big Picture)
LLMs predict the next token, append it, and repeat to generate text
2"
9,LLM,9 - LLM.pptx,3,From Text to Tokens: What the Model Actually Sees,"From Text to Tokens: What the Model Actually Sees
Example 1:
The weather is nice today.
→ Six tokens:
Token IDs: [791, 9282, 374, 6555, 3432, 627]
Example 2:
unbelievable
→ Three tokens
Token IDs: [359, 32898, 24694]
Example 3:
.
DefaultCellStyle
→ One token
Token ID: [98518]
3
https://huggingface.co/spaces/Xenova/the-tokenizer-playground
Tokens are compression artifacts, not words.
Text is converted into
tokens
Tokens are
learned chunks
, not necessarily words
Exact characters matter (including spaces)
Each token is mapped to a unique ID
https://platform.openai.com/tokenizer"
9,LLM,9 - LLM.pptx,4,From Token to Vector: Embeddings,"From Token to Vector: Embeddings
Example:
“The weather is”
Three Token:
Token IDs: [
791
,
9282
,
374
]
Embedding:
791
→
[ 0.2, -1.1, 0.7, ... ]
9282
→
[ -0.3, 0.8, 1.2, ... ]
374
→
[ 0.5, -0.6, 0.1, ... ]
4
Embedding space encodes semantics through distances and directions."
9,LLM,9 - LLM.pptx,5,Challenge: Long-Distance Dependency,"Challenge: Long-Distance Dependency
The
dog
that the cat chased
ran
away.
Stephen King
, a famous author of horror and fantasy novels,
lives
in Bangor, Maine.
5
LSTMs struggle to preserve information across long sequences."
9,LLM,9 - LLM.pptx,6,LSTM,"LSTM
Sequential processing (no parallelism)
Hard to capture long dependencies
Gradient issues
6
Sepp
Hochreiter
; Jürgen
Schmidhuber
(1997). ""
Long short-term memory
"".
Neural Computation
. 9 (8): 1735–1780.
𝒇
𝒕
∘
𝑪
𝒕
−
𝟏
Forget Gate
cell
state
C
t-1
cell
state
C
t
hidden
state
H
t-1
hidden
state
H
t
Output Gate
Input Gate"
9,LLM,9 - LLM.pptx,7,Transformer vs LSTM,"Transformer vs LSTM
7
LSTM
𝑥
1
𝑦
4
𝑦
3
𝑦
2
𝑦
1
Self-Attention Layer
LSTM
𝑥
2
LSTM
𝑥
3
LSTM
𝑥
4
𝑐
𝑥
1
𝑥
2
𝑥
3
𝑥
4
Transformers replace recurrence with self-attention and enable parallel computation
Feature
LSTM
Transformer
Processing
Sequential
Parallel
Memory
Hidden state
Attention
Long-range
Weak
Strong"
9,LLM,9 - LLM.pptx,8,Attention Visualization,"Attention Visualization
https://jalammar.github.io/illustrated-transformer/
8
“The animal didn't cross the street because
it
was too tired”
What does “it” refer to?
Attention identifies which words matter most for interpretation."
9,LLM,9 - LLM.pptx,9,Modern LLM Training: From Knowledge to Behavior,"Modern LLM Training: From Knowledge to Behavior
Pre-Training
(Self-Supervised Learning)
Trained on large-scale datasets
Objective: predict tokens
Learns general knowledge
Requires massive compute and data
Fine-Tuning
(Alignment & Adaptation)
Smaller, curated datasets
Supervised + human feedback
Shapes behavior and style
Task-specific performance
9
Scaling
unsupervised
learning
on
the
internet scale
From general language knowledge to task-specific behavior
Pre-training learns knowledge; fine-tuning shapes behavior."
9,LLM,9 - LLM.pptx,10,Bidirectional Encoder Representation from Transformer (BERT),"B
idirectional
E
ncoder
R
epresentation from
T
ransformer (BERT)
Two models were released:
BERT-Base
:
12-layer, 768-dim hidden states, 12-head,
Total Parameters = 110M
BERT-Large
:
24-layer, 1024-dim hidden states, 16-head
Total Parameters = 340M
Pretrained
on
64
TPU
chips
for
four
days.
Fine-tuning
is
practical
and
commonly done
on
a
single
GPU
https://
jalammar.github.io
/illustrated-transformer/
10
[
Devlin
et
al.,
2018
]
BERT is an encoder-only transformer designed for language understanding."
9,LLM,9 - LLM.pptx,11,BERT Input Representation,"BERT Input Representation
BERT takes two text segments as input and was originally trained to predict whether the second segment follows the first.
Later work suggested that next sentence prediction is not essential.
[
Devlin
et
al., 2018
,
Liu et
al.,
2019
]
11"
9,LLM,9 - LLM.pptx,12,How BERT is Pre-Trained,"How BERT is Pre-Trained
Masked Language Model (MLM)
Mask 15% tokens; predict missing words
My dog is hairy. → my dog is [MASK].
Next Sentence Prediction (NSP)
Input = [CLS] the man went to [MASK] store [SEP] he bought a gallon [MASK] milk [SEP]
Label =
IsNext
Input = [CLS] the man [MASK] to the store [SEP] penguin [MASK] are flightless birds
Label =
NotNext
50% of the inputs use a sentence B that follows sentence A in the original document.
50% of the inputs are random sentences from the corpus as sentence B.
E
i
= Embedding of input token
i
T
i
= Contextual representation of token
i
[CLS] = Special symbol for classification output
[SEP] = Special symbol to separate non-consecutive token sequences
12"
9,LLM,9 - LLM.pptx,13,Fine-Tuning Example: Quora Question Pairs,"Fine-Tuning Example: Quora Question Pairs
13
https://
arxiv.org
/abs/1810.04805
Task: determine whether two questions have the same meaning.
Example:
Q1: Should I learn Python or Java first?
Q2: If I had to choose between learning Java and Python, what should I choose to learn first?
Same model, different heads"
9,LLM,9 - LLM.pptx,14,Fine-Tuning Example: Sentiment Analysis,"Fine-Tuning Example: Sentiment Analysis
14
https://
arxiv.org
/abs/1810.04805
11,855 single sentences extracted from movie reviews
Single-sentence binary classification
This film doesn’t care about clearness, wit, or any other kind of intelligent humor. (
Negative
)
The gorgeously elaborated continuation of The Lord of the Rings trilogy is so huge that a column of words can not adequately describe co-writer/director Peter Jackson’s expanded vision of J.R.R. Tolkien’s Middle-earth. (
Positive
)
Same model, different heads"
9,LLM,9 - LLM.pptx,15,Fine-Tuning Example: Question Answering,"Fine-Tuning Example: Question Answering
15
https://
arxiv.org
/abs/1810.04805
Stanford Question Answering Dataset (
SQuAD
)
Given a question and a passage from Wikipedia containing the answer, the task is to predict the answer text span in the passage.
The model predicts the start and end positions of the answer span."
9,LLM,9 - LLM.pptx,16,Fine-Tuning Example: Named Entity Recognition,"Fine-Tuning Example: Named Entity Recognition
16
https://
arxiv.org
/abs/1810.04805
Named Entity Recognition (NER)
NER identifies entities such as people, organizations, locations, times, and quantities.
Example:
Input: U.N official Smith heads for Baghdad.
[
ORG
U.N.
] official [
PER
Smith
] heads for [
LOC
Baghdad
] .
Same model, different heads"
9,LLM,9 - LLM.pptx,17,"GPT vs BERT
Encoder-only vs. Decoder-only","GPT vs BERT
Encoder-only vs. Decoder-only
http://
jalammar.github.io
/illustrated-gpt2/
17
Model
Architecture
Typical Use
BERT
Encoder-only
Understanding
GPT
Decoder-only
Generation
BERT reads → GPT writes"
9,LLM,9 - LLM.pptx,18,BERT,"BERT
http://
jalammar.github.io
/illustrated-gpt2/
GPT
18
Causal Masking in GPT
At position 4, GPT can attend only to the current token and earlier tokens. This masking prevents access to future tokens."
9,LLM,9 - LLM.pptx,19,GPT Uses the Transformer Decoder,"GPT Uses the Transformer Decoder
GPT is a decoder-only transformer for autoregressive text generation.
Full transformer
19
Uses only the decoder stack
Keys and values come form the same sequence as queries.
Uses
causal self-attention
Generates one token at a time
Causal self-attention = each token cannot see future tokens."
9,LLM,9 - LLM.pptx,20,Autoregressive Language Models,"Autoregressive Language Models
20
S =
What
are
you
reading
?
Modeling the probability of the next token:
GPT predicts each next token from the tokens before it.
LLMs are transformers trained to predict the next token given context"
